id,time_observed_at,time_zone,updated_at,quality_grade,license,place_guess,latitude,longitude
95417721,2021-09-19 16:10:38 UTC,Eastern Time (US & Canada),2021-09-21 21:31:07 UTC,research,CC-BY-NC,"Street, MD 21154, USA",39.66507401,-76.36896115
95420157,2021-09-19 17:03:56 UTC,Eastern Time (US & Canada),2022-08-25 01:00:19 UTC,research,CC-BY-NC,"Rising Sun, MD, US",39.67529929,-76.03701462
95422182,2021-09-19 17:13:00 UTC,Eastern Time (US & Canada),2021-09-19 17:33:24 UTC,research,CC-BY-NC,"Putnam Rd, Forest Hill, MD, US",39.55333333,-76.447005
95571225,2021-09-20 19:29:04 UTC,Eastern Time (US & Canada),2022-03-27 12:55:05 UTC,research,,"NE Isles Dr, North East, MD, US",39.59545833,-75.95317833
95677904,2021-09-21 17:25:53 UTC,Eastern Time (US & Canada),2021-09-21 18:35:08 UTC,research,CC-BY-NC,"Bern Dr, Havre de Grace, MD, US",39.56293539,-76.11166494
95812261,2021-09-21 16:11:41 UTC,Eastern Time (US & Canada),2021-09-28 13:15:17 UTC,research,CC-BY-NC,"Thomas Run Rd, Bel Air, MD, US",39.56503667,-76.28336333
95827729,2021-09-23 02:38:02 UTC,Eastern Time (US & Canada),2023-10-15 16:08:47 UTC,research,,"Heaps School Rd, Pylesville, MD, US",39.67198833,-76.36579167
96010122,2021-09-24 20:40:51 UTC,Eastern Time (US & Canada),2021-09-28 13:15:16 UTC,research,,"Heaps School Rd, Pylesville, MD, US",39.67176333,-76.36610333
96101259,2021-09-25 16:26:34 UTC,Eastern Time (US & Canada),2022-09-01 18:09:27 UTC,research,CC-BY-NC,"Thunder Ct, Darlington, MD, US",39.64810714,-76.20468932
96109758,2021-09-25 17:24:51 UTC,Eastern Time (US & Canada),2021-09-28 13:15:15 UTC,research,CC-BY-NC,"Emmorton Rd, Bel Air, MD, US",39.50410603,-76.32655367
96136634,2021-09-25 18:15:07 UTC,Eastern Time (US & Canada),2024-01-15 18:36:20 UTC,research,CC0,"Hagerstown Premium Outlets, Hagerstown, MD, US",39.60724667,-77.73269667
96150624,2021-09-25 16:21:36 UTC,Eastern Time (US & Canada),2021-09-26 01:39:02 UTC,research,CC-BY-NC,"Chesapeake Rd, Baltimore, MD, US",39.3706855,-76.34084852
96251124,2021-09-26 17:13:54 UTC,Eastern Time (US & Canada),2021-09-26 19:32:38 UTC,research,,"Beards Hill Rd, Aberdeen, MD, US",39.52486783,-76.18376491
96267587,2021-09-26 19:13:03 UTC,Eastern Time (US & Canada),2021-09-27 23:05:54 UTC,research,CC-BY-NC,"North East, MD, US",39.61190938,-76.00879303
96283655,2021-09-26 15:00:00 UTC,UTC,2022-09-01 18:09:30 UTC,research,,North East Beach,39.49346068,-75.98939002
96336676,2021-09-21 16:17:25 UTC,Eastern Time (US & Canada),2023-10-15 15:41:11 UTC,research,CC-BY-NC,"Bel Air, MD 21015, USA",39.56495,-76.28370597
96392380,2021-09-26 21:29:40 UTC,Eastern Time (US & Canada),2021-09-28 13:08:29 UTC,research,CC-BY-NC,"Liberty Rd, Westminster, MD, US",39.45825333,-77.08714167
96605584,2021-09-29 17:29:59 UTC,Eastern Time (US & Canada),2021-09-29 20:13:24 UTC,research,,"Crosspoint Shopping Center, Hagerstown, MD, US",39.61983,-77.771155
96648576,2021-09-28 11:25:00 UTC,Eastern Time (US & Canada),2023-08-18 18:47:02 UTC,research,CC0,"Forest Glen, Silver Spring, MD, USA",39.02286167,-77.03882
96908110,2021-10-02 16:42:53 UTC,Eastern Time (US & Canada),2021-10-02 21:11:24 UTC,research,,"Level Rd, Havre De Grace, MD, US",39.57026732,-76.18106614
96909023,2021-10-02 16:50:06 UTC,Eastern Time (US & Canada),2021-10-03 14:55:05 UTC,research,CC-BY-NC,Havre De Grace,39.62631989,-76.15898132
96912884,2021-10-02 17:22:34 UTC,Eastern Time (US & Canada),2021-10-06 14:56:56 UTC,research,,"Fristoe Ct, Forest Hill, MD, US",39.55563667,-76.40190833
96927368,2021-10-02 19:19:22 UTC,Eastern Time (US & Canada),2022-04-19 15:56:01 UTC,research,CC-BY-NC,Bel Air,39.52569199,-76.36261749
96933109,2021-10-02 20:05:00 UTC,Eastern Time (US & Canada),2024-02-18 22:38:15 UTC,research,,"Market St, Havre de Grace, MD, US",39.544943,-76.08815901
96940948,2021-10-02 20:36:37 UTC,Eastern Time (US & Canada),2021-10-02 21:46:10 UTC,research,CC-BY-NC,"Bel Air South, MD, USA",39.53562942,-76.31682303
97033559,2021-10-03 16:31:07 UTC,Eastern Time (US & Canada),2021-10-06 14:56:50 UTC,research,,"Perryville Rd, Perryville, MD, US",39.58743667,-76.06514717
97039561,2021-10-03 17:02:15 UTC,Eastern Time (US & Canada),2023-10-26 13:51:20 UTC,research,CC-BY-NC,"Pylesville, MD 21132, USA",39.68389797,-76.42185297
97040344,2021-10-03 17:31:34 UTC,Eastern Time (US & Canada),2021-10-04 11:36:21 UTC,research,CC-BY-NC,"Hunt Valley Towne Centre, Cockeysville, MD, US",39.497375,-76.65454167
97040892,2021-10-03 17:37:44 UTC,Eastern Time (US & Canada),2021-10-04 11:36:47 UTC,research,CC-BY-NC,Elkton,39.63552856,-75.80545807
97054861,,UTC,2023-11-07 16:46:09 UTC,research,,"Baltimore, MD 21228, USA",39.24700313,-76.74302235
97103405,2021-10-03 16:10:07 UTC,Eastern Time (US & Canada),2021-10-04 14:14:01 UTC,research,CC-BY,"S Fountain Green Rd, Bel Air, MD, US",39.51239667,-76.279045
97142991,2021-09-24 21:05:00 UTC,Eastern Time (US & Canada),2021-10-04 17:25:06 UTC,research,CC-BY-NC,"Camp Shadow Brook Rd, Conowingo, MD, US",39.7017344,-76.19131925
97173576,2021-10-04 19:36:29 UTC,Eastern Time (US & Canada),2024-01-21 19:02:59 UTC,research,,Hagerstown,39.63122559,-77.7648468
97192169,2021-10-04 16:11:38 UTC,Eastern Time (US & Canada),2021-10-06 00:08:26 UTC,research,,"Hagerstown Premium Outlets, Hagerstown, MD, US",39.60800833,-77.73255333
97194043,2021-10-03 20:54:00 UTC,Eastern Time (US & Canada),2021-10-06 14:56:49 UTC,research,CC-BY-NC,"Havre De Grace, MD 21078, USA",39.55076535,-76.09012643
97288404,2021-10-05 21:23:32 UTC,Eastern Time (US & Canada),2024-08-29 17:04:40 UTC,research,CC-BY,"Hagerstown, MD, USA",39.652096,-77.73704397
97474448,2021-10-07 19:23:53 UTC,Eastern Time (US & Canada),2021-10-12 01:58:01 UTC,research,,"Idlewild St, Bel Air, MD, US",39.52807081,-76.34281005
97474589,2021-10-07 19:24:24 UTC,Eastern Time (US & Canada),2023-10-09 14:24:59 UTC,research,,"Bel Air, MD 21014, USA",39.52800471,-76.34275771
97650000,2021-10-09 14:51:24 UTC,Eastern Time (US & Canada),2021-10-09 23:12:20 UTC,research,CC-BY-NC,"Dual Hwy, Hagerstown, MD, US",39.61234583,-77.69136106
97659977,2021-10-09 16:23:11 UTC,Eastern Time (US & Canada),2023-10-12 02:14:14 UTC,research,CC-BY-NC,"Hagerstown Premium Outlets, Hagerstown, MD, US",39.60713999,-77.7327713
97676292,2021-10-09 18:29:52 UTC,Eastern Time (US & Canada),2024-08-11 12:39:34 UTC,research,,"North East, MD 21901, USA",39.4938227,-75.98927149
97684057,2021-10-08 21:11:58 UTC,Eastern Time (US & Canada),2021-10-09 23:06:04 UTC,research,CC-BY-NC,"Street, MD 21154, USA",39.66337988,-76.36600837
97685436,2021-10-09 19:41:33 UTC,Eastern Time (US & Canada),2023-11-07 17:11:12 UTC,research,,"I-95 S, Port Deposit, MD, US",39.6141114,-76.00921148
97696381,2021-10-07 21:25:00 UTC,Eastern Time (US & Canada),2024-07-12 01:47:45 UTC,research,CC-BY-NC,"Baltimore County, MD, USA",39.63807389,-76.73547193
97726563,2021-10-09 18:03:00 UTC,Eastern Time (US & Canada),2021-10-17 00:21:22 UTC,research,CC-BY-NC,United States,39.51248573,-76.05076136
97789537,2021-10-10 16:45:36 UTC,Eastern Time (US & Canada),2023-10-11 11:39:57 UTC,research,CC0,"Aberdeen, MD, USA",39.5333312,-76.1859695
97809118,2021-10-10 15:30:00 UTC,UTC,2021-10-12 01:57:58 UTC,research,,"Elkton, MD 21921, USA",39.67035695,-75.81819769
97847354,2021-10-09 15:37:25 UTC,Eastern Time (US & Canada),2021-10-20 22:37:06 UTC,research,CC-BY-NC,"Elk Neck State Park, North East, MD, US",39.49699414,-75.98806731
98121631,2021-10-10 14:18:48 UTC,Eastern Time (US & Canada),2023-08-04 20:05:31 UTC,research,CC-BY-NC,"Greenbrier State Park, Boonsboro, MD, US",39.53192816,-77.62208149
98129501,2021-10-13 15:42:02 UTC,Eastern Time (US & Canada),2021-10-20 22:37:04 UTC,research,CC-BY-NC,"Ratledge Ln, Conowingo, MD, US",39.65869167,-76.1539
98196881,2021-10-14 14:43:23 UTC,Eastern Time (US & Canada),2022-06-28 17:20:55 UTC,research,,"Lewis Ln, Havre de Grace, MD, US",39.54806167,-76.10865
98203094,2021-10-14 14:13:43 UTC,Eastern Time (US & Canada),2024-06-17 23:32:45 UTC,research,CC-BY-NC,"College Park, MD, USA",38.979021,-76.92408
98206218,2021-10-14 16:45:47 UTC,Eastern Time (US & Canada),2021-10-20 22:36:59 UTC,research,CC-BY-NC,Glen Arm,39.47174072,-76.50799561
98224930,2021-10-14 13:44:18 UTC,Eastern Time (US & Canada),2022-05-02 12:13:02 UTC,research,CC-BY-NC,"Elkton, MD 21921, USA",39.51350458,-75.90236641
98242442,2021-10-11 15:28:01 UTC,Eastern Time (US & Canada),2021-10-16 01:35:50 UTC,research,CC-BY-NC,Hagerstown,39.60933304,-77.73324585
98295569,2021-10-15 17:41:27 UTC,Eastern Time (US & Canada),2021-10-16 01:27:57 UTC,research,CC-BY-NC,"E Wheel Rd, Bel Air, MD, US",39.50657889,-76.30149152
98320124,2021-10-15 21:55:08 UTC,Eastern Time (US & Canada),2021-10-16 03:05:00 UTC,research,CC-BY-NC,"Cedar Lane Regional Park, Bel Air, MD, US",39.50479001,-76.27540764
98329222,2021-10-15 13:10:15 UTC,Eastern Time (US & Canada),2022-01-20 20:05:08 UTC,research,,"Street, MD 21154, USA",39.6974438,-76.26780656
98385008,2021-10-16 15:27:40 UTC,Eastern Time (US & Canada),2021-10-21 14:52:44 UTC,research,CC-BY-NC,United States,39.67802992,-75.9370898
98398843,2021-10-16 17:31:11 UTC,Eastern Time (US & Canada),2024-08-16 10:18:16 UTC,research,CC-BY-NC,"North East, MD, US",39.61185,-76.00841388
98540778,2021-10-17 21:27:25 UTC,Eastern Time (US & Canada),2021-10-18 03:19:40 UTC,research,,"Bel Air High School, Bel Air, MD, US",39.5292181,-76.34598127
98627537,2021-10-18 18:20:46 UTC,Eastern Time (US & Canada),2021-10-18 23:13:54 UTC,research,,"Fallston, MD, USA",39.53596189,-76.41843396
98668224,2021-10-17 17:49:56 UTC,Eastern Time (US & Canada),2021-10-20 22:36:58 UTC,research,,"Market St, Havre de Grace, MD, US",39.54382679,-76.08570152
98716725,2021-10-19 15:49:13 UTC,Eastern Time (US & Canada),2023-10-06 12:35:52 UTC,research,CC-BY-NC,Edgewood,39.38554001,-76.29477692
98756206,2021-10-18 16:47:12 UTC,Eastern Time (US & Canada),2024-06-17 23:31:59 UTC,research,CC-BY-NC,"Pylesville, MD 21132, USA",39.683756,-76.42179097
98892549,2021-10-21 16:10:07 UTC,Eastern Time (US & Canada),2022-05-23 13:55:58 UTC,research,CC-BY-NC,Baltimore,39.34646225,-76.54393005
99119791,2021-10-23 19:12:35 UTC,Eastern Time (US & Canada),2021-10-23 19:23:19 UTC,research,CC-BY-NC,"Pleasant Hills, MD, USA",39.4762106,-76.3925165
99460144,2021-09-13 18:04:19 UTC,Eastern Time (US & Canada),2024-08-10 21:12:00 UTC,research,CC-BY-NC,"North East Creek, North East, MD, US",39.59342443,-75.94936215
99478217,2021-10-23 15:26:00 UTC,Eastern Time (US & Canada),2021-10-27 12:27:28 UTC,research,CC-BY-NC,"Forest Hill, MD, USA",39.61538007,-76.33381718
99554920,2021-10-27 14:36:30 UTC,Eastern Time (US & Canada),2021-11-15 19:21:38 UTC,research,CC-BY-NC,"Parkton, MD, US",39.60677499,-76.64985813
99576619,2021-10-27 21:12:35 UTC,Eastern Time (US & Canada),2022-07-29 04:46:01 UTC,research,CC-BY-NC,Lutherville Timonium,39.45000839,-76.72235107
99794848,2021-10-16 17:11:00 UTC,Central Time (US & Canada),2022-01-15 19:26:28 UTC,research,CC-BY-NC,"4188 Wilkinson Rd, Havre De Grace, MD 21078, USA",39.6048156,-76.1516703
99800824,2021-10-30 15:54:06 UTC,Eastern Time (US & Canada),2023-09-22 12:11:06 UTC,research,,"Herring Run Park, Baltimore, MD, US",39.32701944,-76.5726463
99818367,2021-10-30 20:34:21 UTC,Eastern Time (US & Canada),2022-01-15 19:26:37 UTC,research,,"Bel Air, MD 21014, USA",39.5641455,-76.356312
100017245,2021-10-31 18:13:58 UTC,Eastern Time (US & Canada),2021-12-01 02:15:43 UTC,research,CC-BY-NC,Conowingo Dam,39.66094107,-76.17328662
100529887,2021-11-07 20:46:05 UTC,Eastern Time (US & Canada),2022-09-01 18:09:18 UTC,research,CC-BY-NC,"Havre De Grace, MD, US",39.64673852,-76.16487986
100707416,2021-11-09 18:52:55 UTC,Eastern Time (US & Canada),2024-02-25 03:26:48 UTC,research,CC-BY-NC,"Old Goucher, Baltimore, MD 21218, USA",39.31932222,-76.61418056
101011488,2021-11-13 16:13:32 UTC,Eastern Time (US & Canada),2023-10-02 11:36:44 UTC,research,CC-BY-NC,"Hagerstown, MD 21740, USA",39.60798056,-77.6707
101021943,2021-11-13 16:33:32 UTC,Eastern Time (US & Canada),2024-01-21 19:08:15 UTC,research,CC-BY-NC,Havre De Grace,39.51844788,-76.10870361
101140556,2021-11-14 16:05:37 UTC,Eastern Time (US & Canada),2021-12-17 22:23:49 UTC,research,CC-BY-NC,"Monkton, MD 21111, USA",39.60133184,-76.64101694
101623311,2021-09-30 14:19:00 UTC,Eastern Time (US & Canada),2021-11-21 15:30:10 UTC,research,CC-BY-NC,"Cecil County, MD, USA",39.44997992,-76.00856781
101796713,2021-10-13 17:39:00 UTC,UTC,2023-11-07 16:56:39 UTC,research,CC-BY-NC,"Bel Air, MD 21014, USA",39.5359406,-76.3482931
112277507,2022-04-21 14:26:59 UTC,Eastern Time (US & Canada),2022-04-25 16:17:37 UTC,research,,"Belvidere Rd, Perryville, MD, US",39.58626167,-76.0267555
113053568,2021-10-14 16:50:38 UTC,Eastern Time (US & Canada),2022-04-27 03:38:10 UTC,research,CC-BY-NC,"Hereford High, Parkton, MD, US",39.599525,-76.66016333
116559204,2022-05-11 14:27:35 UTC,Eastern Time (US & Canada),2022-09-01 18:10:41 UTC,research,,"Hagerstown, MD, US",39.61872976,-77.73223663
116865418,2022-05-13 18:34:52 UTC,Eastern Time (US & Canada),2022-09-01 18:09:16 UTC,research,CC-BY-NC,"Hagerstown, MD, USA",39.63293186,-77.71118506
117209156,2022-05-15 04:41:53 UTC,Eastern Time (US & Canada),2022-05-16 18:46:15 UTC,research,,"Cecil County, US-MD, US",39.38535299,-75.92416939
117505993,2022-05-17 21:32:44 UTC,Eastern Time (US & Canada),2023-10-25 12:25:52 UTC,research,,"Valley Stream Rd, Bel Air, MD, US",39.51909775,-76.32306155
117771906,2022-05-19 20:01:56 UTC,Eastern Time (US & Canada),2024-08-15 08:05:56 UTC,research,CC-BY-NC,"Curtis Dr, Rising Sun, MD, US",39.64249439,-76.00892799
117796108,2022-05-19 22:43:51 UTC,Eastern Time (US & Canada),2022-11-03 03:46:39 UTC,research,CC-BY-NC,"Monkton, MD, USA",39.60159689,-76.64203987
117801571,2022-05-19 20:07:49 UTC,Eastern Time (US & Canada),2022-11-03 03:46:33 UTC,research,,"Susquehanna State Park, Havre De Grace, MD, US",39.60710833,-76.15972217
118042492,2022-05-21 17:43:26 UTC,Eastern Time (US & Canada),2022-09-01 18:09:15 UTC,research,CC-BY-NC,"Red Point Rd, North East, MD, US",39.52349294,-75.97833041
118191536,2022-05-22 14:43:50 UTC,Eastern Time (US & Canada),2022-10-15 02:47:23 UTC,research,CC-BY-NC,"Street, MD 21154, USA",39.621576,-76.2772384
118384213,2022-05-23 16:08:58 UTC,Eastern Time (US & Canada),2022-09-01 18:10:40 UTC,research,CC-BY-NC,"Forest Hill, MD 21050, USA",39.56562769,-76.45133651
118647714,2022-05-25 14:14:00 UTC,Eastern Time (US & Canada),2022-05-25 14:24:30 UTC,research,CC-BY-NC,"Cecilton Warwick Rd, Warwick, MD, US",39.41029357,-75.82630779
118856265,2022-05-22 15:02:00 UTC,Eastern Time (US & Canada),2022-11-03 03:45:28 UTC,research,CC-BY-NC,"700 Otter Point Rd, Abingdon, MD 21009, USA",39.4498886,-76.268677
119066565,2022-05-28 14:51:16 UTC,Eastern Time (US & Canada),2022-09-01 18:10:39 UTC,research,CC-BY-NC,North East,39.5945015,-75.94458771
119289537,2022-05-29 18:46:17 UTC,Eastern Time (US & Canada),2023-11-12 21:39:30 UTC,research,CC-BY-NC,Rising Sun,39.71423721,-75.98248291
119306436,2022-05-29 20:19:16 UTC,Eastern Time (US & Canada),2024-02-19 03:15:10 UTC,research,,"HVRE DE GRACE, MD 21078, USA",39.56514297,-76.16916797
119479348,2022-05-30 12:34:00 UTC,Eastern Time (US & Canada),2022-05-30 21:17:06 UTC,research,CC-BY-NC-SA,"Perryman, MD, USA",39.47287,-76.216067
119484900,2022-05-30 13:01:00 UTC,Eastern Time (US & Canada),2022-10-06 21:53:19 UTC,research,CC-BY-NC-SA,"Perryman, MD, USA",39.473947,-76.215232
119487115,2022-05-30 13:38:00 UTC,Eastern Time (US & Canada),2023-11-10 01:14:33 UTC,research,CC-BY-NC-SA,"Perryman, MD, USA",39.473888,-76.217584
120048943,2022-06-03 17:22:33 UTC,Eastern Time (US & Canada),2022-06-03 21:03:14 UTC,research,CC-BY-NC,"Williamsport, MD 21795, USA",39.594534,-77.80807297
120049112,2022-06-03 18:52:07 UTC,Eastern Time (US & Canada),2022-10-06 21:53:13 UTC,research,,"Hidden Ridge Terr, Abingdon, MD, US",39.47226333,-76.30415333
120056632,2022-06-03 19:48:53 UTC,Eastern Time (US & Canada),2022-10-06 21:48:11 UTC,research,CC-BY-NC,"Woodcrest Dr, Aberdeen, MD, US",39.52311514,-76.16579295
120322924,2022-06-05 13:00:33 UTC,Eastern Time (US & Canada),2022-10-06 21:48:09 UTC,research,CC-BY-NC,"Hagerstown, MD 21740, USA",39.63225758,-77.78272808
120359645,2022-06-05 16:42:58 UTC,Eastern Time (US & Canada),2022-10-06 21:48:08 UTC,research,,"Sweet Air Rd, Phoenix, MD, US",39.5143654,-76.54490943
120383714,2022-06-05 18:59:46 UTC,Eastern Time (US & Canada),2022-10-06 21:53:12 UTC,research,CC-BY-NC,"Elk Side Farm Ln, North East, MD, US",39.50306167,-75.93131333
120440461,2022-06-05 16:53:32 UTC,Eastern Time (US & Canada),2022-10-06 21:48:07 UTC,research,,"Elk Neck State Park, North East, MD, US",39.48070833,-75.97174167
120817453,2022-06-08 14:46:12 UTC,Eastern Time (US & Canada),2022-11-03 03:37:23 UTC,research,CC-BY-NC,"I-95 N, Aberdeen, MD, US",39.49595,-76.23381667
120880008,2022-06-08 22:29:26 UTC,Eastern Time (US & Canada),2022-11-03 03:36:04 UTC,research,CC-BY-NC,"Robinson Mill Rd, Darlington, MD, US",39.67843333,-76.28202833
120963817,2022-06-09 15:13:30 UTC,Eastern Time (US & Canada),2022-09-01 18:10:28 UTC,research,,"Perryville, MD, USA",39.55742644,-76.07841492
121001515,2022-06-09 20:02:03 UTC,Eastern Time (US & Canada),2024-01-15 18:49:02 UTC,research,CC-BY-NC,"Canal St, Elkton, MD, US",39.53294389,-75.84755036
121022291,2022-06-09 23:02:08 UTC,Eastern Time (US & Canada),2024-01-21 19:40:41 UTC,research,CC-BY-NC,"Earleville, MD 21919, USA",39.4371238,-75.97823109
121111214,2022-06-10 16:49:07 UTC,Eastern Time (US & Canada),2024-03-10 17:29:27 UTC,research,CC-BY-NC,"Towson University, Towson, MD, US",39.39298812,-76.60737809
121114834,2022-06-10 17:23:17 UTC,Eastern Time (US & Canada),2022-11-03 03:35:39 UTC,research,CC-BY-NC,"HVRE DE GRACE, MD 21078, USA",39.496798,-76.12279808
121125079,2022-06-10 18:32:42 UTC,Eastern Time (US & Canada),2022-11-23 04:08:27 UTC,research,CC-BY-NC,"White Ground Rd, Boyds, MD, US",39.16695521,-77.33698377
121162902,2022-06-10 23:38:28 UTC,Eastern Time (US & Canada),2022-11-23 04:08:19 UTC,research,CC-BY-NC,"Darlington, MD 21034, USA",39.64709167,-76.17179444
121165030,2022-06-10 23:59:30 UTC,Eastern Time (US & Canada),2024-03-22 14:22:06 UTC,research,,Kingsville,39.42032242,-76.39259338
121479002,2022-06-12 20:28:24 UTC,Eastern Time (US & Canada),2022-10-06 21:55:53 UTC,research,CC-BY-NC,"Bel Air, MD 21014, USA",39.53167375,-76.35710225
121480866,2022-06-12 20:22:24 UTC,Eastern Time (US & Canada),2022-11-03 03:34:52 UTC,research,CC-BY-NC,"Onion Rd, Pylesville, MD, US",39.70112,-76.46507167
121592844,2022-06-13 15:03:18 UTC,Eastern Time (US & Canada),2022-11-03 03:34:33 UTC,research,CC-BY-NC,Havre De Grace,39.59811401,-76.22323608
121616654,2022-06-13 16:42:11 UTC,Eastern Time (US & Canada),2024-08-29 17:04:40 UTC,research,CC-BY,"Hagerstown, MD, USA",39.65216697,-77.73712997
121628798,2022-06-13 19:14:12 UTC,Eastern Time (US & Canada),2023-12-31 03:49:54 UTC,research,CC-BY-NC,"Manor Rd, Monkton, MD, US",39.54564204,-76.56237623
121775020,2022-06-14 19:24:55 UTC,Eastern Time (US & Canada),2022-10-13 04:28:20 UTC,research,,Street,39.65567017,-76.30155182
121797765,2022-06-14 22:18:07 UTC,Eastern Time (US & Canada),2022-11-03 03:34:01 UTC,research,,"Port Deposit, MD 21904, USA",39.62454022,-76.13269377
121937470,2022-06-15 22:27:35 UTC,Eastern Time (US & Canada),2022-10-13 04:27:46 UTC,research,CC-BY-NC,Bel Air,39.51948547,-76.30512238
122061824,2022-06-16 19:30:20 UTC,Eastern Time (US & Canada),2022-11-03 03:17:17 UTC,research,,"Water St, Havre de Grace, MD, US",39.55369258,-76.09189142
122087023,2022-06-16 23:04:15 UTC,Eastern Time (US & Canada),2022-10-06 21:55:41 UTC,research,CC-BY-NC,"Hayden Way, Bel Air, MD, US",39.5464191,-76.34174863
122104893,2022-06-16 23:47:09 UTC,Eastern Time (US & Canada),2023-09-19 19:05:49 UTC,research,CC-BY-NC,"Water St, Havre de Grace, MD, US",39.55412833,-76.09236117
122171097,2022-06-17 15:15:58 UTC,Eastern Time (US & Canada),2022-10-13 04:27:13 UTC,research,CC-BY-NC,"Bel Air, MD 21014, USA",39.531455,-76.35731821
122239226,2022-06-17 21:19:01 UTC,Eastern Time (US & Canada),2024-09-25 13:30:33 UTC,research,CC-BY-NC,"Rider Ln, Havre De Grace, MD, US",39.57384167,-76.18116167
122357572,2022-06-18 19:15:46 UTC,Eastern Time (US & Canada),2022-11-03 03:16:37 UTC,research,,"Cypress Dr, Bel Air, MD, US",39.496478,-76.33630039
122495307,2022-06-19 15:55:00 UTC,Eastern Time (US & Canada),2022-10-13 04:26:26 UTC,research,CC-BY-NC,Hagerstown,39.64186689,-77.71999318
122500590,2022-06-19 16:11:25 UTC,Eastern Time (US & Canada),2022-10-13 04:26:22 UTC,research,CC-BY-NC,Bel Air,39.52891159,-76.34265137
122500937,2022-06-19 16:20:46 UTC,Eastern Time (US & Canada),2023-05-17 13:14:49 UTC,research,CC-BY-NC,"Elkton, MD 21921, USA",39.6036989,-75.8074829
